0.0000100000 1166304751.7580523491
0.0000100115 1164962766.5002052784
0.0000100231 1163622325.3709983826
0.0000100346 1162283426.5937161446
0.0000100462 1160946068.3936812878
0.0000100577 1159610248.9982526302
0.0000100693 1158275966.6368458271
0.0000100809 1156943219.5408976078
0.0000100925 1155612005.9438860416
0.0000101042 1154282324.0813190937
0.0000101158 1152954172.1907408237
0.0000101274 1151627548.5117192268
0.0000101391 1150302451.2858445644
0.0000101508 1148978878.7567389011
0.0000101625 1147656829.1700377464
0.0000101742 1146336300.7733957767
0.0000101859 1145017291.8164904118
0.0000101976 1143699800.5510075092
0.0000102094 1142383825.2306420803
0.0000102212 1141069364.1111078262
0.0000102329 1139756415.4501166344
0.0000102447 1138444977.5073857307
0.0000102565 1137135048.5446436405
0.0000102683 1135826626.8256087303
0.0000102802 1134519710.6160018444
0.0000102920 1133214298.1835370064
0.0000103039 1131910387.7979247570
0.0000103157 1130607977.7308669090
0.0000103276 1129307066.2560470104
0.0000103395 1128007651.6491451263
0.0000103514 1126709732.1878173351
0.0000103633 1125413306.1517026424
0.0000103753 1124118371.8224244118
0.0000103872 1122824927.4835798740
0.0000103992 1121532971.4207367897
0.0000104112 1120242501.9214460850
0.0000104232 1118953517.2752201557
0.0000104352 1117666015.7735412121
0.0000104472 1116379995.7098619938
0.0000104592 1115095455.3795943260
0.0000104713 1113812393.0801103115
0.0000104833 1112530807.1107442379
0.0000104954 1111250695.7727890015
0.0000105075 1109972057.3694875240
0.0000105196 1108694890.2060341835
0.0000105317 1107419192.5895810127
0.0000105439 1106144962.8292214870
0.0000105560 1104872199.2359943390
0.0000105682 1103600900.1228866577
0.0000105803 1102331063.8048226833
0.0000105925 1101062688.5986645222
0.0000106047 1099795772.8232166767
0.0000106170 1098530314.7992124557
0.0000106292 1097266312.8493154049
0.0000106414 1096003765.2981300354
0.0000106537 1094742670.4721784592
0.0000106660 1093483026.6999111176
0.0000106782 1092224832.3116993904
0.0000106905 1090968085.6398432255
0.0000107029 1089712785.0185554028
0.0000107152 1088458928.7839643955
0.0000107275 1087206515.2741186619
0.0000107399 1085955542.8289742470
0.0000107523 1084706009.7903976440
0.0000107647 1083457914.5021665096
0.0000107771 1082211255.3099629879
0.0000107895 1080966030.5613672733
0.0000108019 1079722238.6058704853
0.0000108143 1078479877.7948565483
0.0000108268 1077238946.4816038609
0.0000108393 1075999443.0212962627
0.0000108518 1074761365.7709984779
0.0000108643 1073524713.0896726847
0.0000108768 1072289483.3381633759
0.0000108893 1071055674.8792092800
0.0000109018 1069823286.0774272680
0.0000109144 1068592315.2993136644
0.0000109270 1067362760.9132544994
0.0000109396 1066134621.2895016670
0.0000109522 1064907894.8001865149
0.0000109648 1063682579.8193181753
0.0000109774 1062458674.7227705717
0.0000109901 1061236177.8882863522
0.0000110027 1060015087.6954815388
0.0000110154 1058795402.5258301497
0.0000110281 1057577120.7626659870
0.0000110408 1056360240.7911942005
0.0000110535 1055144760.9984685183
0.0000110662 1053930679.7734010220
0.0000110790 1052717995.5067559481
0.0000110917 1051506706.5911537409
0.0000111045 1050296811.4210611582
0.0000111173 1049088308.3927906752
0.0000111301 1047881195.9045066833
0.0000111429 1046675472.3562065363
0.0000111558 1045471136.1497370005
0.0000111686 1044268185.6887820959
0.0000111815 1043066619.3788615465
0.0000111944 1041866435.6273243427
0.0000112073 1040667632.8433647156
0.0000112202 1039470209.4379961491
0.0000112331 1038274163.8240623474
0.0000112460 1037079494.4162390232
0.0000112590 1035886199.6310207844
0.0000112720 1034694277.8867264986
0.0000112850 1033503727.6034899950
0.0000112980 1032314547.2032701969
0.0000113110 1031126735.1098407507
0.0000113240 1029940289.7487826347
0.0000113370 1028755209.5474942923
0.0000113501 1027571492.9351835251
0.0000113632 1026389138.3428592682
0.0000113763 1025208144.2033462524
0.0000113894 1024028508.9512633085
0.0000114025 1022850231.0230342150
0.0000114156 1021673308.8568823338
0.0000114288 1020497740.8928265572
0.0000114419 1019323525.5726797581
0.0000114551 1018150661.3400518894
0.0000114683 1016979146.6403398514
0.0000114815 1015808979.9207317829
0.0000114948 1014640159.6301982403
0.0000115080 1013472684.2195006609
0.0000115213 1012306552.1411790848
0.0000115345 1011141761.8495535851
0.0000115478 1009978311.8007266521
0.0000115611 1008816200.4525718689
0.0000115744 1007655426.2647417784
0.0000115878 1006495987.6986604929
0.0000116011 1005337883.2175199986
0.0000116145 1004181111.2862811089
0.0000116279 1003025670.3716758490
0.0000116413 1001871558.9421925545
0.0000116547 1000718775.4680883884
0.0000116681 999567318.4213736057
0.0000116815 998417186.2758284807
0.0000116950 997268377.5069762468
0.0000117085 996120890.5921002626
0.0000117220 994974724.0102391243
0.0000117355 993829876.2421760559
0.0000117490 992686345.7704423666
0.0000117625 991544131.0793203115
0.0000117761 990403230.6548323631
0.0000117896 989263642.9847427607
0.0000118032 988125366.5585585833
0.0000118168 986988399.8675228357
0.0000118304 985852741.4046133757
0.0000118440 984718389.6645468473
0.0000118577 983585343.1437660456
0.0000118713 982453600.3404486179
0.0000118850 981323159.7544939518
0.0000118987 980194019.8875362873
0.0000119124 979066179.2429281473
0.0000119261 977939636.3257421255
0.0000119399 976814389.6427800655
0.0000119536 975690437.7025517225
0.0000119674 974567779.0152862072
0.0000119812 973446412.0929321051
0.0000119950 972326335.4491441250
0.0000120088 971207547.5992861986
0.0000120226 970090047.0604379177
0.0000120365 968973832.3513790369
0.0000120504 967858901.9925920963
0.0000120642 966745254.5062700510
0.0000120781 965632888.4162985086
0.0000120921 964521802.2482661009
