0.9000000000 -0.0636000000
0.9009523810 -0.0628436575
0.9019047619 -0.0620889124
0.9028571429 -0.0613357595
0.9038095238 -0.0605841939
0.9047619048 -0.0598342105
0.9057142857 -0.0590858044
0.9066666667 -0.0583389706
0.9076190476 -0.0575937041
0.9085714286 -0.0568500000
0.9095238095 -0.0561078534
0.9104761905 -0.0553672594
0.9114285714 -0.0546282132
0.9123809524 -0.0538907098
0.9133333333 -0.0531547445
0.9142857143 -0.0524203125
0.9152380952 -0.0516874089
0.9161904762 -0.0509560291
0.9171428571 -0.0502261682
0.9180952381 -0.0494978216
0.9190476190 -0.0487709845
0.9200000000 -0.0480456522
0.9209523810 -0.0473218201
0.9219047619 -0.0465994835
0.9228571429 -0.0458786378
0.9238095238 -0.0451592784
0.9247619048 -0.0444414006
0.9257142857 -0.0437250000
0.9266666667 -0.0430100719
0.9276190476 -0.0422966119
0.9285714286 -0.0415846154
0.9295238095 -0.0408740779
0.9304761905 -0.0401649949
0.9314285714 -0.0394573620
0.9323809524 -0.0387511747
0.9333333333 -0.0380464286
0.9342857143 -0.0373431193
0.9352380952 -0.0366412424
0.9361904762 -0.0359407935
0.9371428571 -0.0352417683
0.9380952381 -0.0345441624
0.9390476190 -0.0338479716
0.9400000000 -0.0331531915
0.9409523810 -0.0324598178
0.9419047619 -0.0317678463
0.9428571429 -0.0310772727
0.9438095238 -0.0303880928
0.9447619048 -0.0297003024
0.9457142857 -0.0290138973
0.9466666667 -0.0283288732
0.9476190476 -0.0276452261
0.9485714286 -0.0269629518
0.9495238095 -0.0262820461
0.9504761905 -0.0256025050
0.9514285714 -0.0249243243
0.9523809524 -0.0242475000
0.9533333333 -0.0235720280
0.9542857143 -0.0228979042
0.9552380952 -0.0222251246
0.9561904762 -0.0215536853
0.9571428571 -0.0208835821
0.9580952381 -0.0202148111
0.9590476190 -0.0195473684
0.9600000000 -0.0188812500
0.9609523810 -0.0182164519
0.9619047619 -0.0175529703
0.9628571429 -0.0168908012
0.9638095238 -0.0162299407
0.9647619048 -0.0155703850
0.9657142857 -0.0149121302
0.9666666667 -0.0142551724
0.9676190476 -0.0135995079
0.9685714286 -0.0129451327
0.9695238095 -0.0122920432
0.9704761905 -0.0116402355
0.9714285714 -0.0109897059
0.9723809524 -0.0103404505
0.9733333333 -0.0096924658
0.9742857143 -0.0090457478
0.9752380952 -0.0084002930
0.9761904762 -0.0077560976
0.9771428571 -0.0071131579
0.9780952381 -0.0064714703
0.9790476190 -0.0058310311
0.9800000000 -0.0051918367
0.9809523810 -0.0045538835
0.9819047619 -0.0039171678
0.9828571429 -0.0032816860
0.9838095238 -0.0026474347
0.9847619048 -0.0020144101
0.9857142857 -0.0013826087
0.9866666667 -0.0007520270
0.9876190476 -0.0001226615
0.9885714286 0.0005054913
0.9895238095 0.0011324350
0.9904761905 0.0017581731
0.9914285714 0.0023827089
0.9923809524 0.0030060461
0.9933333333 0.0036281879
0.9942857143 0.0042491379
0.9952380952 0.0048688995
0.9961904762 0.0054874761
0.9971428571 0.0061048711
0.9980952381 0.0067210878
0.9990476190 0.0073361296
1.0000000000 0.0079500000
1.0009523810 0.0085627022
1.0019047619 0.0091742395
1.0028571429 0.0097846154
1.0038095238 0.0103938330
1.0047619048 0.0110018957
1.0057142857 0.0116088068
1.0066666667 0.0122145695
1.0076190476 0.0128191871
1.0085714286 0.0134226629
1.0095238095 0.0140250000
1.0104761905 0.0146262017
1.0114285714 0.0152262712
1.0123809524 0.0158252117
1.0133333333 0.0164230263
1.0142857143 0.0170197183
1.0152380952 0.0176152908
1.0161904762 0.0182097470
1.0171428571 0.0188030899
1.0180952381 0.0193953227
1.0190476190 0.0199864486
1.0200000000 0.0205764706
1.0209523810 0.0211653918
1.0219047619 0.0217532153
1.0228571429 0.0223399441
